,Artist_followers,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,Top50_dummy
43967,8379843.0,14.0,16.0,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,179867.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
87802,1412470.0,1.0,3.0,0.505,0.537,10.0,-5.532,1.0,0.0278,0.137,0.0,0.145,0.194,131.988,134402.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16769,29173640.0,8.0,17.0,0.442,0.737,7.0,-5.046,1.0,0.109,0.0589,0.0,0.102,0.21,112.93,218320.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30304,4646328.0,1.0,1.0,0.558,0.766,6.0,-5.953,0.0,0.231,0.263,0.0,0.32,0.182,96.281,203960.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24602,3520064.0,1.0,1.0,0.756,0.908,6.0,-4.427,0.0,0.0717,0.0848,0.0,0.377,0.78,100.021,173927.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
88056,2441830.0,15.0,16.0,0.73,0.816,7.0,-5.402,1.0,0.304,0.177,1.23e-05,0.415,0.803,142.054,230387.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85210,2237000.0,11.0,12.0,0.748,0.587,11.0,-7.643,1.0,0.292,0.125,0.0,0.11,0.388,172.024,186800.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8415,1228127.0,6.0,19.0,0.823,0.558,9.0,-7.119,1.0,0.0278,0.397,2.03e-05,0.0821,0.674,155.974,175707.0,4.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16467,52571724.0,4.0,14.0,0.719,0.607,8.0,-5.156,1.0,0.165,0.08,0.0,0.125,0.464,128.006,149900.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
86720,1029845.0,4.0,12.0,0.847,0.563,6.0,-7.964,0.0,0.422,0.0326,0.0,0.146,0.437,168.095,169072.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28523,2441830.0,3.0,19.0,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
88631,5854248.0,10.0,14.0,0.898,0.428,9.0,-7.465,1.0,0.0813,0.00721,0.13,0.0975,0.501,99.997,192640.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88285,5004777.0,11.0,14.0,0.626,0.852,2.0,-6.261,1.0,0.303,0.0898,0.0,0.354,0.731,94.905,260213.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22332,29836055.0,2.0,18.0,0.535,0.65,10.0,-6.328,1.0,0.0554,0.379,0.0,0.14,0.61,117.188,179600.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86104,753117.0,3.0,9.0,0.434,0.469,0.0,-10.685,0.0,0.165,0.809,0.000215,0.0856,0.143,136.745,255720.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14919,29743681.0,7.0,14.0,0.967,0.352,9.0,-7.122,1.0,0.122,0.0378,0.000121,0.0676,0.612,111.982,175573.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5154,50593376.0,6.0,14.0,0.812,0.506,5.0,-7.706,0.0,0.116,0.281,0.0,0.325,0.554,145.074,237946.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73414,4646328.0,5.0,20.0,0.558,0.766,6.0,-5.953,0.0,0.231,0.263,0.0,0.32,0.182,96.281,203960.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86031,2371258.0,3.0,9.0,0.506,0.593,8.0,-7.029,1.0,0.293,0.0183,0.0,0.213,0.414,170.92,148076.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58499,6628942.0,1.0,1.0,0.861,0.647,7.0,-7.425,1.0,0.0675,0.594,0.661,0.114,0.67,158.037,133680.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40197,5305740.0,2.0,13.0,0.399,0.591,6.0,-8.792,0.0,0.052,0.44,0.0616,0.446,0.175,79.892,192760.0,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13057,33485486.0,5.0,18.0,0.292,0.574,0.0,-9.375,1.0,0.0401,0.12,0.00569,0.0663,0.166,124.344,211240.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
85981,1228448.0,4.0,12.0,0.769,0.523,7.0,-9.762,1.0,0.273,0.089,0.0,0.16,0.449,139.785,102857.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57722,29173640.0,9.0,17.0,0.499,0.8,1.0,-2.665,0.0,0.0502,0.0906,0.0,0.147,0.272,139.919,229573.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4936,10919803.0,2.0,24.0,0.782,0.686,1.0,-4.383,1.0,0.0594,0.253,0.0,0.08,0.334,75.948,293138.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72496,23289724.0,10.0,13.0,0.691,0.446,11.0,-10.304,0.0,0.0472,0.484,0.00495,0.183,0.534,93.03,212436.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51467,5045736.0,5.0,22.0,0.657,0.644,5.0,-5.698,0.0,0.363,0.802,0.0,0.101,0.567,85.283,299168.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42445,316402.0,4.0,18.0,0.489,0.328,10.0,-10.892,1.0,0.0261,0.891,0.00038,0.307,0.405,100.83,165960.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16522,4688338.0,2.0,16.0,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
68147,1901240.0,3.0,15.0,0.837,0.482,8.0,-8.608,0.0,0.365,0.268,0.0,0.0991,0.444,143.01,169532.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
83008,25562055.0,7.0,14.0,0.702,0.77,9.0,-5.416,0.0,0.0482,0.124,0.0,0.103,0.593,107.951,213520.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48518,6648019.0,3.0,21.0,0.957,0.588,1.0,-6.984,1.0,0.295,0.0612,0.0,0.0962,0.298,127.055,246325.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85890,1575881.0,5.0,19.0,0.478,0.797,4.0,-9.57,0.0,0.0289,0.00775,0.0,0.455,0.687,154.336,141760.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46527,29173640.0,4.0,18.0,0.738,0.824,5.0,-5.165,0.0,0.0437,0.15,0.0,0.132,0.386,138.039,204360.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
49026,10919803.0,6.0,24.0,0.907,0.633,2.0,-5.145,1.0,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68823,29173640.0,15.0,18.0,0.38,0.454,0.0,-10.271,0.0,0.0362,0.755,0.623,0.263,0.288,77.592,112013.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
85007,3594445.0,4.0,14.0,0.34,0.825,9.0,-4.579,1.0,0.272,0.0097,0.0,0.317,0.782,168.06,214680.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36369,852563.0,14.0,18.0,0.509,0.307,1.0,-9.616,0.0,0.0307,0.874,0.0,0.701,0.392,85.471,143467.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85602,5277768.0,11.0,14.0,0.401,0.532,5.0,-11.554,0.0,0.508,0.103,0.0,0.478,0.413,84.777,60000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84402,5502398.0,1.0,1.0,0.79,0.629,9.0,-7.172,1.0,0.138,0.179,0.0,0.356,0.833,124.063,127742.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56465,29173640.0,14.0,18.0,0.731,0.774,10.0,-5.273,0.0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,212467.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7288,33485486.0,1.0,1.0,0.277,0.573,0.0,-9.374,1.0,0.0407,0.12,0.00556,0.0663,0.17,124.341,211280.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
11536,5980363.0,1.0,1.0,0.816,0.63,2.0,-5.568,1.0,0.226,0.133,0.0,0.0692,0.715,96.493,131607.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22698,283585.0,1.0,1.0,0.776,0.732,8.0,-3.719,1.0,0.081,0.175,0.0,0.364,0.383,144.076,153351.0,4.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85499,115246.0,1.0,1.0,0.743,0.55,1.0,-6.521,0.0,0.436,0.42,0.0,0.162,0.564,141.864,192969.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84092,3809217.0,11.0,20.0,0.644,0.451,8.0,-11.079,1.0,0.154,0.39,4.17e-05,0.593,0.779,149.854,269853.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
83736,2394814.0,1.0,2.0,0.693,0.604,11.0,-5.279,1.0,0.0427,0.0668,0.0,0.114,0.651,75.014,179930.0,4.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56768,5236599.0,1.0,1.0,0.503,0.741,4.0,-5.128,1.0,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86305,146766.0,3.0,13.0,0.591,0.815,10.0,-4.725,1.0,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689.0,4.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84974,3310268.0,3.0,18.0,0.639,0.547,7.0,-6.237,0.0,0.0434,0.115,0.0,0.373,0.117,129.939,208173.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88323,1428644.0,3.0,12.0,0.655,0.766,5.0,-6.746,0.0,0.0736,0.234,0.0,0.425,0.622,95.017,192013.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86057,5749977.0,8.0,21.0,0.729,0.6,2.0,-6.522,1.0,0.358,0.121,0.0,0.0989,0.287,82.463,146094.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
78672,2130658.0,1.0,1.0,0.913,0.498,2.0,-10.742,1.0,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85775,1310775.0,2.0,15.0,0.58,0.722,1.0,-5.686,1.0,0.271,0.513,0.0,0.405,0.777,47.917,104427.0,5.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,50593376.0,16.0,17.0,0.505,0.494,10.0,-8.635,0.0,0.315,0.414,7.98e-05,0.105,0.141,171.978,251240.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56353,24958001.0,11.0,13.0,0.574,0.573,11.0,-7.079,1.0,0.085,0.392,2.16e-05,0.0933,0.626,136.304,322000.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10198,33485486.0,8.0,16.0,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937,261923.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
86526,425742.0,1.0,1.0,0.907,0.765,4.0,-7.043,1.0,0.426,0.0512,0.0,0.153,0.896,142.992,188048.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32469,7838718.0,2.0,10.0,0.657,0.579,7.0,-10.463,0.0,0.275,0.123,0.0,0.102,0.146,84.985,273027.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44246,52571724.0,6.0,14.0,0.739,0.516,0.0,-7.154,1.0,0.0539,0.67,0.0,0.151,0.434,120.109,183874.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88499,3426324.0,6.0,9.0,0.439,0.323,10.0,-6.764,1.0,0.0323,0.858,0.00921,0.146,0.358,116.743,310373.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83940,5184928.0,12.0,20.0,0.774,0.623,5.0,-7.871,1.0,0.245,0.156,0.0,0.0955,0.393,128.661,220888.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
86020,5647016.0,5.0,15.0,0.907,0.499,8.0,-9.985,1.0,0.256,0.0296,0.0,0.118,0.559,131.97,207333.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88917,1316706.0,4.0,14.0,0.441,0.327,1.0,-19.167,1.0,0.208,0.492,0.0,0.0775,0.63,84.514,171324.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73471,4300741.0,6.0,12.0,0.616,0.804,0.0,-5.568,1.0,0.0427,0.0124,0.0998,0.553,0.627,99.002,326840.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50986,2107913.0,3.0,18.0,0.875,0.878,8.0,-5.358,1.0,0.179,0.0966,0.0,0.333,0.381,100.042,163200.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8072,2382140.0,4.0,16.0,0.752,0.673,10.0,-5.792,0.0,0.153,0.0538,0.0,0.133,0.35,164.009,163902.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
87832,316686.0,1.0,1.0,0.349,0.307,10.0,-7.197,1.0,0.0402,0.801,0.0,0.0968,0.447,80.964,179242.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67430,10097733.0,1.0,2.0,0.491,0.867,6.0,-2.313,0.0,0.103,0.167,0.0,0.458,0.602,167.965,189187.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23255,6028580.0,2.0,10.0,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,241107.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
88526,25562055.0,13.0,18.0,0.671,0.428,4.0,-7.052,0.0,0.124,0.688,0.000182,0.119,0.362,148.04,197653.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80898,14303985.0,1.0,1.0,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,0.0,0.316,0.344,75.248,170964.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60881,17132813.0,3.0,13.0,0.451,0.951,1.0,-3.754,1.0,0.0645,0.00038,2.39e-06,0.261,0.442,162.065,213933.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85609,1614536.0,6.0,15.0,0.451,0.746,9.0,-6.78,1.0,0.187,0.114,6.6e-06,0.297,0.273,160.259,260093.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84842,1338060.0,1.0,1.0,0.603,0.852,7.0,-5.166,1.0,0.0463,0.0137,0.0,0.513,0.655,124.091,160991.0,4.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86976,4098337.0,1.0,12.0,0.917,0.657,8.0,-5.716,1.0,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
69037,537346.0,4.0,11.0,0.702,0.77,7.0,-9.411,1.0,0.128,0.00558,0.000802,0.211,0.235,118.034,225933.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16323,33485486.0,6.0,19.0,0.647,0.8,7.0,-5.384,1.0,0.165,0.0647,0.0,0.334,0.942,160.078,219200.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23290,3587039.0,2.0,7.0,0.806,0.558,9.0,-6.46,1.0,0.0683,0.482,0.0,0.0618,0.678,95.016,198973.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51350,5087482.0,1.0,1.0,0.364,0.606,5.0,-9.188,0.0,0.0831,0.0748,0.000322,0.106,0.289,99.73,249370.0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20347,34697267.0,1.0,1.0,0.498,0.104,1.0,-14.08,0.0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
84013,2825404.0,4.0,14.0,0.728,0.811,7.0,-4.278,1.0,0.0564,0.0453,2.07e-06,0.362,0.705,114.995,228707.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
84222,4028947.0,12.0,19.0,0.562,0.688,4.0,-5.353,1.0,0.0794,0.0391,0.0,0.235,0.707,79.979,201720.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20638,10361677.0,6.0,10.0,0.554,0.842,5.0,-4.113,1.0,0.0397,0.287,0.0,0.106,0.348,114.036,291080.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
88629,8122580.0,7.0,17.0,0.853,0.693,1.0,-6.87,1.0,0.275,0.0239,0.0,0.11,0.662,95.967,233787.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80820,39078037.0,13.0,13.0,0.749,0.794,0.0,-5.063,1.0,0.064,0.0193,0.0,0.543,0.46,135.959,269554.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87924,27713137.0,1.0,12.0,0.742,0.713,1.0,-5.522,0.0,0.0303,0.0205,0.0,0.059,0.879,120.032,189960.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
87620,5502398.0,9.0,26.0,0.729,0.503,0.0,-8.229,1.0,0.081,0.111,0.0,0.123,0.152,134.927,152920.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
84985,2387089.0,1.0,1.0,0.799,0.325,2.0,-9.91,1.0,0.506,0.0326,3.53e-05,0.114,0.233,157.966,185200.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
88416,21838.0,1.0,13.0,0.413,0.829,4.0,-11.111,1.0,0.529,0.394,0.0,0.108,0.677,191.477,265533.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85317,964533.0,5.0,9.0,0.498,0.666,6.0,-5.907,0.0,0.381,0.186,0.0,0.0794,0.399,177.844,193387.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22970,49747.0,1.0,1.0,0.885,0.685,11.0,-6.429,0.0,0.0627,0.33,0.0,0.148,0.937,99.954,144000.0,4.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,3540805.0,1.0,1.0,0.509,0.631,7.0,-6.312,0.0,0.0566,0.0976,0.0,0.058,0.157,154.359,233248.0,4.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58784,766299.0,1.0,1.0,0.68,0.559,0.0,-5.545,1.0,0.129,0.172,0.0,0.318,0.137,202.006,194520.0,4.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
11605,17132813.0,2.0,16.0,0.488,0.995,1.0,-3.096,0.0,0.108,0.00153,0.0,0.911,0.679,90.058,187933.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
70098,25013980.0,7.0,20.0,0.69,0.71,5.0,-5.144,1.0,0.335,0.25,0.0,0.108,0.726,192.068,200747.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
86018,2237000.0,12.0,16.0,0.847,0.363,8.0,-7.535,1.0,0.374,0.189,0.0,0.111,0.174,140.077,206498.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72871,2237000.0,8.0,12.0,0.797,0.731,9.0,-4.443,0.0,0.0479,0.229,0.0,0.224,0.623,146.93,228387.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,498854.0,12.0,13.0,0.603,0.705,9.0,-7.547,1.0,0.0328,0.556,0.000123,0.342,0.89,90.12,239947.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
203,5372519.0,3.0,20.0,0.582,0.488,2.0,-8.208,1.0,0.455,0.00168,0.0,0.0941,0.309,80.322,182000.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84457,12829933.0,6.0,15.0,0.441,0.219,8.0,-14.586,1.0,0.0419,0.935,0.0,0.115,0.244,94.021,199120.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
85229,1614536.0,4.0,15.0,0.702,0.64,6.0,-9.108,1.0,0.18,0.579,0.0,0.14,0.619,79.924,93547.0,4.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85151,3655109.0,13.0,13.0,0.862,0.521,8.0,-10.355,1.0,0.447,0.0466,5e-05,0.119,0.373,154.983,167040.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89191,76866.0,6.0,46.0,0.366,0.478,8.0,-6.972,1.0,0.0277,0.695,8.91e-06,0.124,0.293,149.307,180763.0,4.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32089,6858400.0,4.0,8.0,0.604,0.661,0.0,-5.914,1.0,0.0375,0.234,0.0,0.0951,0.506,107.016,221440.0,4.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20883,6170158.0,5.0,13.0,0.519,0.554,0.0,-6.412,1.0,0.0385,0.381,0.0,0.115,0.194,153.676,223044.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43134,9717614.0,3.0,24.0,0.711,0.639,5.0,-5.338,0.0,0.431,0.335,0.0,0.144,0.961,139.945,225440.0,4.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33012,25013980.0,3.0,20.0,0.754,0.805,6.0,-4.249,1.0,0.0752,0.315,0.0,0.203,0.555,93.982,176133.0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
36380,10097733.0,7.0,11.0,0.424,0.892,8.0,-3.78,0.0,0.193,0.0426,0.0,0.711,0.762,174.008,198947.0,4.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
