,Popularity,Title,Artist,Album/Single,Genre,Artist_followers,Explicit,Album,Release_date,Track_number,Tracks_in_album,danceability,energy,key,loudness,mode,speechiness,acoustics,instrumentalness,liveliness,valence,tempo,duration_ms,time_signature,Genre_new,Days_since_release,Released_after_2017,Explicit_false,Explicit_true,album,compilation,single,bolero,boy band,country,dance/electronic,else,funk,hip hop,house,indie,jazz,k-pop,latin,metal,opm,pop,r&b/soul,rap,reggae,reggaeton,rock,trap,syuzhet_norm,bing_norm,afinn_norm,nrc_norm,syuzhet,bing,afinn,nrc,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,n_words,anger_norm,anticipation_norm,disgust_norm,fear_norm,joy_norm,sadness_norm,surprise_norm,trust_norm,negative_norm,positive_norm,anger_norm2,anticipation_norm2,disgust_norm2,fear_norm2,joy_norm2,sadness_norm2,surprise_norm2,trust_norm2,negative_norm2,positive_norm2,negative_bog_jr,positive_bog_jr,Bayes,Negative_Bayes,Neutral_Bayes,Positive_Bayes,LDA_Topic,Celebrate,Desire,Explore,Fun,Hope,Love,Nostalgia,Thug,bing_norm_negative,bing_norm_neutral,bing_norm_positive,Argentina,Australia,Austria,Belgium,Brazil,Canada,Chile,Colombia,Costa Rica,Denmark,Ecuador,Finland,France,Germany,Global,Indonesia,Ireland,Italy,Malaysia,Mexico,Netherlands,New Zealand,Norway,Peru,Philippines,Poland,Portugal,Singapore,Spain,Sweden,Switzerland,Turkey,UK,USA,Popu_max,Top10_dummy,Top50_dummy,Cluster
56275,779.35,amor genuino,Ozuna,single,latin,25013980,False,Amor Genuino,6/4/2019,1,1,0.442,0.445,10,-4.071,0,0.0381,0.653,0.0,0.118,0.423,85.744,179937,4,latin,529.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,1,english speaking and nordic
56288,186.15,say something loving,The xx,album,downtempo,3535036,False,I See You,1/13/2017,2,10,0.627,0.721,0,-7.782,0,0.0304,0.296,6.41e-05,0.231,0.383,130.08,238373,4,dance/electronic,1397.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,0.0,1.0,-0.15,-1.0,0.0,2.0,0.0,7.0,0.0,4.0,4.0,1.0,5.0,4.0,6.0,8.0,224.0,0.0,0.03125,0.0,0.017857143,0.017857143,0.004464286,0.022321429,0.017857143,0.026785714,0.035714286,0.0,0.28,0.0,0.16,0.16,0.04,0.2,0.16,0.428571429,0.571428571,2.0,1.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,english speaking and nordic
56353,201.75,all night,Beyoncé,album,dance pop,24958001,False,Lemonade,4/23/2016,11,13,0.574,0.573,11,-7.079,1,0.085,0.392,2.16e-05,0.0933,0.626,136.304,322000,4,pop,1657.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,0.0,2.7,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,244.0,0.004098361,0.004098361,0.004098361,0.004098361,0.0,0.008196721,0.012295082,0.004098361,0.008196721,0.008196721,0.1,0.1,0.1,0.1,0.0,0.2,0.3,0.1,0.5,0.5,1.0,13.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,0,0,english speaking and nordic
56359,3736.3,lost in japan,Shawn Mendes,single,canadian pop,29743681,False,Lost In Japan,3/23/2018,1,1,0.726,0.708,7,-6.908,0,0.356,0.303,0.0,0.348,0.417,105.084,200133,4,pop,967.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,-1.0,-1.0,-1.0,0.2,-2.0,-1.0,-1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,3.0,2.0,340.0,0.0,0.005882353,0.0,0.0,0.002941176,0.008823529,0.002941176,0.002941176,0.008823529,0.005882353,0.0,0.25,0.0,0.0,0.125,0.375,0.125,0.125,0.6,0.4,4.0,0.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,1,english speaking and nordic
56410,38.4,im still here,Sia,single,australian dance,17732676,False,I'm Still Here,10/12/2018,1,1,0.437,0.719,6,-4.569,0,0.0376,0.00697,3.86e-05,0.0765,0.284,169.976,241910,4,dance/electronic,764.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0.0,1.0,-1.0,-3.45,0.0,3.0,-3.0,3.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,302.0,0.009933775,0.009933775,0.003311258,0.009933775,0.006622517,0.009933775,0.006622517,0.003311258,0.016556291,0.006622517,0.166666667,0.166666667,0.055555556,0.166666667,0.111111111,0.166666667,0.111111111,0.055555556,0.714285714,0.285714286,1.0,1.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,0,english speaking and nordic
56426,153.6,the happiest christmas tree,Nat King Cole,album,adult standards,1438613,False,The Christmas Song (Expanded Edition),1962,18,19,0.499,0.456,0,-11.528,1,0.4,0.753,0.0,0.861,0.94,205.882,103747,4,pop,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,4.15,5.0,5.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,1.0,5.0,241.0,0.0,0.008298755,0.0,0.0,0.020746888,0.0,0.004149378,0.008298755,0.004149378,0.020746888,0.0,0.2,0.0,0.0,0.5,0.0,0.1,0.2,0.166666667,0.833333333,2.0,0.0,-1.0,1.0,0.0,0.0,Desire,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,english speaking and nordic
56454,309.55,touch the sky,Future,album,atl hip hop,9442830,True,High Off Life,5/15/2020,3,21,0.898,0.577,2,-7.785,1,0.238,0.0361,0.0,0.176,0.266,83.018,144361,4,hip hop,183.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,4.2,4.0,11.0,4.0,2.0,2.0,0.0,1.0,5.0,3.0,1.0,4.0,4.0,8.0,246.0,0.008130081,0.008130081,0.0,0.004065041,0.020325203,0.012195122,0.004065041,0.016260163,0.016260163,0.032520325,0.111111111,0.111111111,0.0,0.055555556,0.277777778,0.166666667,0.055555556,0.222222222,0.333333333,0.666666667,12.0,4.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,1,english speaking and nordic
56459,63.2,rooting for you,Alessia Cara,single,canadian contemporary r&b,7910658,False,Rooting For You,8/9/2019,1,1,0.763,0.527,6,-6.779,1,0.123,0.0562,0.00384,0.0918,0.493,156.047,176080,4,r&b/soul,463.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,-1.25,-2.0,-2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,185.0,0.005405405,0.005405405,0.0,0.010810811,0.005405405,0.010810811,0.005405405,0.005405405,0.010810811,0.010810811,0.111111111,0.111111111,0.0,0.222222222,0.111111111,0.222222222,0.111111111,0.111111111,0.5,0.5,0.0,3.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,english speaking and nordic
56465,7892.55,same bitches,Post Malone - G-Eazy - YG,album,dfw rap,29173640,True,beerbongs & bentleys,4/27/2018,14,18,0.731,0.774,10,-5.273,0,0.0555,0.434,3.34e-06,0.114,0.219,100.005,212467,4,rap,932.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,english speaking and nordic
56488,24.8,racks on racks,Lil Pump,album,emo rap,7325898,True,Harverd Dropout,2/22/2019,6,16,0.822,0.484,1,-7.166,1,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,129778,4,rap,631.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,english speaking and nordic
56497,317.95,look over your shoulder,Busta Rhymes - Kendrick Lamar,album,east coast hip hop,1624013,True,Extinction Level Event 2: The Wrath of God,10/30/2020,19,22,0.6,0.887,0,-4.345,1,0.311,0.0438,0.0,0.68,0.681,77.896,248811,4,hip hop,15.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.7,-2.0,-5.0,-1.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,239.0,0.0041841,0.008368201,0.0,0.008368201,0.0041841,0.0041841,0.012552301,0.008368201,0.012552301,0.008368201,0.083333333,0.166666667,0.0,0.166666667,0.083333333,0.083333333,0.25,0.166666667,0.6,0.4,2.0,3.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,0,1,english speaking and nordic
56508,339.95,boys,Charli XCX,single,art pop,2143069,False,Boys,7/26/2017,1,1,0.867,0.545,2,-5.192,1,0.0625,0.0646,0.000289,0.0505,0.525,139.943,162586,4,pop,1207.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,english speaking and nordic
56531,22350.0,falling,Harry Styles,album,pop,10361677,False,Fine Line,12/13/2019,6,12,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4,pop,337.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1.7,-2.0,-6.0,-4.0,2.0,3.0,3.0,4.0,3.0,6.0,3.0,2.0,8.0,4.0,291.0,0.006872852,0.010309278,0.010309278,0.013745704,0.010309278,0.020618557,0.010309278,0.006872852,0.027491409,0.013745704,0.076923077,0.115384615,0.115384615,0.153846154,0.115384615,0.230769231,0.115384615,0.076923077,0.666666667,0.333333333,1.0,10.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,english speaking and nordic
56571,8726.7,bartier cardi,Cardi B - 21 Savage,album,pop,13132135,True,Invasion of Privacy,4/6/2018,10,13,0.908,0.524,1,-7.955,1,0.181,0.00111,0.000678,0.383,0.109,138.015,224285,4,pop,953.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-7.95,-10.0,-39.0,-8.0,11.0,4.0,6.0,7.0,4.0,8.0,4.0,4.0,19.0,11.0,993.0,0.011077543,0.004028197,0.006042296,0.007049345,0.004028197,0.008056395,0.004028197,0.004028197,0.019133938,0.011077543,0.229166667,0.083333333,0.125,0.145833333,0.083333333,0.166666667,0.083333333,0.083333333,0.633333333,0.366666667,46.0,11.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,1,english speaking and nordic
56582,27904.1,dont start now,Dua Lipa,album,dance pop,20575026,False,Future Nostalgia,3/27/2020,2,11,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4,pop,232.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.95,2.0,4.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,4.0,211.0,0.0,0.014218009,0.0,0.004739336,0.004739336,0.0,0.004739336,0.014218009,0.0,0.018957346,0.0,0.333333333,0.0,0.111111111,0.111111111,0.0,0.111111111,0.333333333,0.0,1.0,4.0,3.0,-1.0,1.0,0.0,0.0,Hope,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,english speaking and nordic
56617,1307.8,morph,Twenty One Pilots,album,modern rock,18703210,False,Trench,10/5/2018,3,14,0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023,258853,4,rock,771.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,-1.0,-1.0,1.0,0.65,-1.0,-3.0,6.0,0.0,5.0,0.0,2.0,4.0,1.0,1.0,6.0,2.0,8.0,399.0,0.0,0.012531328,0.0,0.005012531,0.010025063,0.002506266,0.002506266,0.015037594,0.005012531,0.020050125,0.0,0.263157895,0.0,0.105263158,0.210526316,0.052631579,0.052631579,0.315789474,0.2,0.8,3.0,3.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,1,english speaking and nordic
56648,15002.05,calling my spirit,Kodak Black,album,florida rap,6344939,True,Dying to Live,12/14/2018,10,16,0.91,0.366,1,-9.954,1,0.0941,0.0996,0.0,0.261,0.74,119.985,152000,4,rap,701.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,1.0,-1.0,1.0,-2.2,1.0,-13.0,6.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,5.0,4.0,10.0,407.0,0.00982801,0.00982801,0.002457002,0.012285012,0.00982801,0.007371007,0.004914005,0.012285012,0.00982801,0.024570025,0.142857143,0.142857143,0.035714286,0.178571429,0.142857143,0.107142857,0.071428571,0.178571429,0.285714286,0.714285714,2.0,4.0,0.0,0.0,1.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,1,english speaking and nordic
56651,1480.15,do you mean,The Chainsmokers - Ty Dolla $ign - bülow,single,dance pop,16931568,False,World War Joy...Do You Mean,4/26/2019,1,3,0.6,0.666,11,-9.827,1,0.0394,0.102,0.0,0.118,0.566,99.989,193176,4,pop,568.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,english speaking and nordic
56671,526.65,the return,Logic,album,conscious hip hop,5004777,True,YSIV,9/28/2018,3,14,0.801,0.958,11,-4.412,0,0.177,0.116,0.0,0.0833,0.652,90.012,252053,4,hip hop,778.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-4.3,-2.0,-10.0,4.0,13.0,14.0,6.0,9.0,15.0,8.0,8.0,14.0,21.0,25.0,843.0,0.015421115,0.016607355,0.007117438,0.010676157,0.017793594,0.009489917,0.009489917,0.016607355,0.024911032,0.029655991,0.149425287,0.16091954,0.068965517,0.103448276,0.172413793,0.091954023,0.091954023,0.16091954,0.456521739,0.543478261,27.0,14.0,-1.0,1.0,0.0,0.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,english speaking and nordic
56674,3195.8,moonwalking in calabasas  - remix,DDG - Blueface,single,trap,284686,True,Moonwalking in Calabasas (feat. Blueface) [Remix],10/30/2020,1,1,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,170233,4,rap,15.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-4.0,-6.0,-25.0,-7.0,7.0,3.0,3.0,7.0,3.0,5.0,4.0,3.0,14.0,7.0,499.0,0.014028056,0.006012024,0.006012024,0.014028056,0.006012024,0.01002004,0.008016032,0.006012024,0.028056112,0.014028056,0.2,0.085714286,0.085714286,0.2,0.085714286,0.142857143,0.114285714,0.085714286,0.666666667,0.333333333,14.0,14.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,1,english speaking and nordic
56679,368.75,la la,Ski Mask The Slump God,album,miami hip hop,3655109,True,STOKELEY,11/30/2018,4,13,0.765,0.574,5,-8.456,1,0.31,0.0585,0.0,0.22,0.606,140.017,147413,4,hip hop,715.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-0.75,-1.0,-4.0,-2.0,5.0,0.0,4.0,6.0,1.0,3.0,2.0,1.0,6.0,4.0,508.0,0.00984252,0.0,0.007874016,0.011811024,0.001968504,0.005905512,0.003937008,0.001968504,0.011811024,0.007874016,0.227272727,0.0,0.181818182,0.272727273,0.045454545,0.136363636,0.090909091,0.045454545,0.6,0.4,4.0,6.0,-1.0,1.0,0.0,0.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58,0,0,english speaking and nordic
56695,2551.0,lemonade,Internet Money - Gunna - Don Toliver - NAV,single,pop rap,159542,True,"Lemonade (feat. Gunna, Don Toliver & NAV)",8/14/2020,1,1,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,195429,4,pop,92.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,1.0,3.65,1.0,5.0,6.0,2.0,5.0,1.0,0.0,7.0,1.0,3.0,5.0,1.0,7.0,247.0,0.008097166,0.020242915,0.004048583,0.0,0.028340081,0.004048583,0.012145749,0.020242915,0.004048583,0.028340081,0.083333333,0.208333333,0.041666667,0.0,0.291666667,0.041666667,0.125,0.208333333,0.125,0.875,0.0,2.0,-1.0,1.0,0.0,0.0,Celebrate,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,1,english speaking and nordic
56712,741.15,the louvre,Lorde,album,art pop,6631708,False,Melodrama,6/16/2017,4,11,0.654,0.389,0,-10.053,1,0.0481,0.261,0.0116,0.0891,0.132,123.151,271088,4,pop,1247.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,english speaking and nordic
56768,8672.3,happy now,Zedd - Elley Duhé,single,complextro,5236599,False,Happy Now,7/18/2018,1,1,0.503,0.741,4,-5.128,1,0.047,0.579,1.49e-06,0.0712,0.458,88.335,207030,3,dance/electronic,850.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,3.0,1.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,6.0,4.0,5.0,225.0,0.008888889,0.017777778,0.008888889,0.013333333,0.013333333,0.013333333,0.008888889,0.026666667,0.017777778,0.022222222,0.08,0.16,0.08,0.12,0.12,0.12,0.08,0.24,0.444444444,0.555555556,0.0,1.0,-1.0,1.0,0.0,0.0,Love,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,0,1,english speaking and nordic
56797,20.0,ill wait,Kygo - Sasha Sloan,album,edm,6858400,False,Golden Hour,5/29/2020,11,18,0.611,0.649,1,-6.968,1,0.058,0.15,1.53e-05,0.105,0.353,123.002,215361,4,dance/electronic,169.0,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,6.9,5.0,13.0,4.0,1.0,5.0,0.0,0.0,4.0,0.0,4.0,4.0,2.0,6.0,159.0,0.006289308,0.031446541,0.0,0.0,0.025157233,0.0,0.025157233,0.025157233,0.012578616,0.037735849,0.055555556,0.277777778,0.0,0.0,0.222222222,0.0,0.222222222,0.222222222,0.25,0.75,4.0,2.0,-1.0,1.0,0.0,0.0,Nostalgia,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,0,0,english speaking and nordic
56807,2208.05,gotti,6ix9ine,album,emo rap,5963018,True,Day69: Graduation Day,4/10/2018,12,12,0.728,0.584,10,-7.255,0,0.176,0.0524,0.0,0.0658,0.365,161.9,166852,4,rap,949.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-3.95,-9.0,-16.0,-4.0,5.0,3.0,4.0,7.0,5.0,2.0,5.0,8.0,11.0,7.0,367.0,0.013623978,0.008174387,0.010899183,0.019073569,0.013623978,0.005449591,0.013623978,0.021798365,0.029972752,0.019073569,0.128205128,0.076923077,0.102564103,0.179487179,0.128205128,0.051282051,0.128205128,0.205128205,0.611111111,0.388888889,8.0,8.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,english speaking and nordic
56824,1055.8,creature,Pop Smoke - Swae Lee,album,brooklyn drill,2441830,True,Shoot For The Stars Aim For The Moon,7/3/2020,7,19,0.794,0.717,7,-5.73,1,0.251,0.0511,0.0,0.195,0.372,141.881,202816,4,trap,134.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,-9.4,-8.0,-11.0,-7.0,6.0,4.0,5.0,9.0,2.0,7.0,6.0,2.0,10.0,3.0,190.0,0.031578947,0.021052632,0.026315789,0.047368421,0.010526316,0.036842105,0.031578947,0.010526316,0.052631579,0.015789474,0.146341463,0.097560976,0.12195122,0.219512195,0.048780488,0.170731707,0.146341463,0.048780488,0.769230769,0.230769231,5.0,1.0,-1.0,1.0,0.0,0.0,Explore,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,1,english speaking and nordic
56842,288.1,who needs love,Tory Lanez,album,canadian hip hop,3310268,True,The New Toronto 3,4/10/2020,10,16,0.76,0.674,7,-7.043,1,0.129,0.0462,0.0,0.22,0.431,101.987,173870,4,hip hop,218.0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,-0.95,-4.0,-23.0,3.0,4.0,5.0,3.0,2.0,7.0,4.0,2.0,4.0,7.0,10.0,508.0,0.007874016,0.00984252,0.005905512,0.003937008,0.013779528,0.007874016,0.003937008,0.007874016,0.013779528,0.019685039,0.129032258,0.161290323,0.096774194,0.064516129,0.225806452,0.129032258,0.064516129,0.129032258,0.411764706,0.588235294,10.0,17.0,1.0,0.0,0.0,1.0,Thug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,0,0,english speaking and nordic
